2804:3588,35630,16582,53504,42290,26537,11625,928,17124,32160
2805:15961,54981,32,11877,101524,1410,30093,123073,407,37533
2812:39348,10545,2163,5581,23333,57030,31908,16593,5204,22879
2815:73554,91856,111878,92662,1168,11450,82984,44075,77039,80313
2827:34275,5268,105171,8698,17432,5581,28544,55469,2163,23333
2831:1762,84,80239,41190,8688,2570,20631,269,54582,4227
2846:5922,9646,49702,659,21828,2995,15657,9075,31812,13842
2848:194,84456,104732,120255,51933,22026,22115,15559,1600,30095
2853:18850,86461,34823,32256,7951,2693,88460,32892,26263,122380
2854:55854,52882,12893,106036,47480,103608,89189,42525,113185,99327
2857:2944,20022,132,5567,29709,1965,1462,1066,117429,5006
2858:4025,2158,9343,269,13357,30747,38177,11888,26659,18525
2861:68859,34070,120994,100504,46934,49180,68989,38022,93507,96133
2871:100834,39166,38075,5450,6266,189,35625,70556,30512,32111
2907:30068,94303,77276,1109,5414,3546,2578,17464,70019,7989
2912:27241,46547,95794,30319,44079,27908,29634,2015,115514,79225
2914:15454,2158,13273,17890,13294,923,164,10889,78416,38063
2924:30695,53138,39906,13369,14880,32050,50500,4664,70667,34008
2925:12165,80613,58461,4106,7391,35381,41092,36501,7851,73581
2947:90863,51168,22876,88117,111527,101699,116261,5875,108276,577
2951:46655,101225,29768,3100,89105,93616,25727,11326,75245,2758
2959:78171,13832,41378,18055,1684,58706,38250,65588,1146,1550
2960:46575,14912,2162,78398,5956,7560,38892,2265,82361,32479
2963:4068,25375,52985,106593,55229,72317,311,8011,2876,6113
2965:28061,29174,57034,118337,46965,22184,77143,22380,55099,2625
2967:30062,13842,3214,16764,2063,4963,32562,659,2995,6239
2970:2158,56656,35589,151,21929,98026,47014,1266,95683,38118
2977:25183,54220,1212,7736,4662,49251,13760,1937,115294,1550
2981:22292,111350,58529,16553,6239,7675,2829,9371,68562,44100
2989:246,90365,12165,98885,14912,45483,3447,79248,11603,86756
2990:2052,8455,96366,43990,80417,21482,70391,45767,58745,1921
3002:84255,113247,60543,3816,22184,117604,72788,55099,28368,15697
3004:40015,83191,33261,28755,110250,76837,78239,70388,1970,11759
3011:82143,120408,60955,115356,109829,120511,2807,17349,48934,20589
3013:2880,27138,49214,12016,75654,83888,39901,6266,5450,1336
3037:42168,17,302,654,76,616,58,8,866,84
3038:47404,28689,111241,110875,54430,74864,51849,81623,32301,98696
3044:5026,2976,32196,15412,7222,24289,117983,2644,18908,95913
3070:32042,69429,75615,93,670,26946,2531,44385,29280,78027
3081:39216,1086,8845,2298,4106,120551,83268,47831,105868,15172
3100:29745,12362,21873,4126,398,3180,25978,12841,17198,6098
3102:62921,9709,21324,50769,11917,7180,7711,23285,1400,48465
3105:110770,71362,64777,116515,75994,15058,2763,113153,103439,37893
3107:57477,59166,54100,103362,119556,73265,76352,59044,61726,24255
3110:24079,1148,62104,12522,37558,70216,7843,55336,15304,2083
3111:121192,65615,103286,50239,16374,60428,36156,28093,12402,69446
3113:13832,115144,113243,56669,95888,18189,16191,59442,84527,114174
3121:92932,41,19654,3,80239,28061,3804,269,9372,51027
3125:37032,18319,317,4173,55798,66999,45562,27592,19233,22630
3126:18189,1031,39060,68870,62907,123290,117932,99548,105800,75083
3129:2454,13099,41037,21070,7578,12015,4669,99728,4699,25727
3139:20322,22726,121156,81178,89107,80533,14855,44964,80860,16700
3144:709,83191,42291,95137,27647,34366,96883,106342,22233,9002
3152:52244,6880,10827,4534,2829,9371,8796,4738,120225,14155
3166:119960,102091,110858,66521,112545,17,302,654,76,616
3167:1251,14841,4003,120164,55814,121970,4704,36279,89334,30441
3169:50981,34324,46216,20436,4012,19805,11843,4338,449,356
3170:25174,101155,24486,21505,63027,6576,101377,5553,86464,73230
3172:776,88948,101566,10691,299,20850,2430,41974,236,19296
3176:6444,56866,32223,9075,37674,63163,31812,15476,46682,17989
3183:19654,32528,23995,333,8205,1376,3487,2316,4541,13346
3184:15239,16753,1902,79529,3955,29004,41215,34662,43489,102666
3193:52552,3589,18294,56895,13074,15559,78276,1217,1325,13984
3195:22674,52269,26250,18427,40849,7947,39420,6288,74144,58288
3220:58916,92026,23872,43626,269,3487,114299,8746,9367,26932
3229:37656,51909,50581,670,111545,112499,5735,8205,16612,27995
3234:45600,21154,14756,95175,47387,90261,31101,17250,1463,45761
3237:87614,21868,17302,60935,113362,77678,58923,22678,102041,93227
3238:104879,59853,1131,14375,6311,370,31323,58017,88475,114239
3239:1567,10611,23983,35955,55965,12175,30556,27297,3751,17464
3246:98328,25228,76778,16243,91812,76636,16427,39055,65182,105263
3258:42713,5444,13780,3707,13627,18055,89,7936,15326,6403
3263:2068,5545,3085,24502,28325,3471,39545,25518,1965,28689
3264:86064,120877,28689,107075,52290,112809,42545,87008,8730,68248
3277:56623,37359,30077,7195,899,104241,102094,44013,71688,26575
3279:670,32528,10043,8205,1376,6374,14147,19780,2831,7375
3295:87110,7305,5812,61735,11989,79246,13288,50995,12227,75538
3305:22801,115140,39619,117632,48992,117931,34941,17532,52071,113727
3306:1614,47433,44385,46247,13782,71328,42809,122811,57011,18540
3308:3546,5414,29828,17862,2641,30480,35842,194,12776,34000
3309:730,55657,5387,48596,12874,5785,115125,18749,7578,55521
3319:14309,34540,73520,114883,38214,45930,97915,58432,3003,43937
3320:75176,101857,3370,12743,103724,124,50026,21227,70,1709
3328:28544,84347,55469,53252,2158,269,54582,4227,5006,4351
3329:91081,40217,108025,55661,98585,47644,105339,37524,32,6243
3335:90948,730,33506,1331,55657,5387,48596,99850,5785,55318
3346:2375,108217,55928,20906,94542,83907,82114,55,71748,15103
3352:23233,86098,6485,103792,20238,67602,998,366,16438,90414
3353:117721,17934,113149,58478,31364,28562,103397,3005,38801,1906
3360:25174,86464,99049,69240,43048,108685,119768,41108,80532,25249
3374:6485,685,59987,21818,100810,57262,111362,46742,64257,64204
3376:48446,45209,5301,3807,12874,14345,64054,15570,16553,20899
3383:32118,12599,13390,29,294,60,60607,5581,17005,10732
3386:76945,56472,101385,24761,5747,98719,66271,56571,102714,40554
3411:39285,13468,40542,28379,5702,829,4135,657,9482,750
3412:76480,68683,107299,78657,79323,56533,1007,88275,72467,2051
3413:80417,70996,21498,23489,12976,108616,49718,991,34996,118810
3416:378,8448,67339,58467,111995,78307,97668,20167,15794,96957
3419:83876,19428,20022,8111,31419,2077,3802,107658,25635,2148
3421:1217,13340,52039,136,122843,5239,80584,21817,10756,26352
3423:116525,95021,27126,119587,23992,39307,101859,101155,2721,21505
3426:56765,107007,74814,22115,10135,1839,3798,4351,97364,17831
3428:31698,23370,14345,48409,13512,46283,108656,7222,13278,13684
3429:30239,113600,38843,41037,25807,18370,12015,21544,1325,2607
3431:3225,88768,80576,34500,1730,683,2139,76,47290,17
3432:93,26932,50984,53565,8205,1376,9936,83569,93227,100925
3450:30939,65726,16208,16463,18777,16935,14402,51027,14648,89594
3453:80417,82863,40219,82186,69139,21752,75655,4940,32748,3412
3475:66730,69884,88471,14729,294,15676,1902,43121,3361,25880
3478:5312,24055,3536,11506,35839,36711,20467,19418,14565,10770
3479:28288,22917,18558,49364,71689,89114,7437,892,43132,7682
3480:5977,1578,42222,52151,38843,40812,7222,43265,116513,74911
3490:11818,53938,17934,26062,32353,14705,28288,10723,68065,934
3500:17979,93914,4546,4018,66388,13502,49006,8192,967,23663
3514:82339,71626,57226,39574,91554,53938,7222,9012,2966,35505
3529:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
3546:591,917,15583,285,5991,4942,26135,110386,6009,15270
3547:7222,86567,1684,9955,1318,13522,3918,15573,61599,4828
3551:77041,96893,115988,73286,115114,78225,55494,50285,86948,89571
3557:81427,64798,1970,704,15007,118674,8419,77465,53738,27446
3572:31775,60680,29630,4028,15144,81741,16995,47501,104328,109104
3579:3751,17464,119410,1567,89474,269,1896,4563,46074,3642
3580:641,13785,87860,63392,1851,8981,82795,52331,32198,93762
3593:45215,23610,84836,47037,9894,68662,91650,56177,4563,7989
3599:40369,2427,58253,91593,29918,25147,8913,98776,5527,66616
3609:367,14922,16092,99396,70561,5348,70186,39624,38903,386
3610:38028,13340,52039,11506,13498,45195,3791,36711,72493,121331
3613:11565,94567,18501,47983,86865,42877,109970,55829,64306,75804
3628:1508,5006,47033,79572,14109,76164,60143,18122,48709,33752
3656:120255,51933,4227,375,2464,33233,1600,30095,60889,731
3657:10456,92932,41,84954,43946,91694,121270,5638,18215,54582
3663:15433,1653,58633,59411,16272,19471,4377,5876,5344,22518
3674:111944,2454,27108,52521,810,14328,53142,13269,13901,13925
3684:3460,80992,33031,2128,88545,109728,104197,83819,19775,32837
3685:102308,24381,97862,3847,1351,2481,18425,55253,100986,118864
3686:51933,43803,3407,11777,3471,5545,8211,5771,3789,8321
3692:37739,26062,3274,10475,24443,31713,69036,60078,51910,6860
3694:60173,79810,39321,104675,107147,28505,14750,8861,9230,11724
3701:6009,41,92932,27686,8074,19233,21929,35589,18274,5650
3702:25863,77479,38710,33064,51418,72725,13918,94761,3157,19885
3717:6239,3159,2475,730,16000,88413,240,7202,20891,15738
3721:1487,9367,4018,23938,11276,45295,8746,4133,13844,122045
3728:3847,65088,40198,102308,39162,24381,97862,2481,26255,37462
3735:109876,93622,32362,61688,13273,16332,68065,71092,11415,12483
3736:80536,85678,4125,34126,11252,51027,3602,63313,10758,5621
3737:93,7166,3429,1001,13739,9838,6353,110081,1318,1908
3751:10295,4563,26831,3180,25978,119683,12841,17198,6098,105971
3752:5581,37190,11053,1896,4338,380,521,786,449,26096
3800:108599,102226,50444,10520,1627,12066,2731,23655,6461,22518
3811:25286,22565,91368,104714,63171,62094,56672,52914,73181,80569
3820:92932,41,70561,16092,386,7578,58529,45258,14129,3866
3840:2570,1762,3,20899,80239,41190,19654,8688,269,92761
3846:67343,98885,6708,3147,79535,22081,13099,114574,11526,103708
3849:19654,3,23472,11460,91308,12599,47537,269,54582,4227
3850:19654,23995,3,76896,80239,8845,2514,3487,59506,43013
3857:65856,69288,88818,27636,110931,110414,82339,85689,61233,17289
3859:28544,84347,55469,2678,94581,4963,22573,2801,2038,16459
3862:16049,6793,26062,17767,82339,112280,25470,73025,4478,889
3888:27638,23308,117058,32070,16611,46776,6574,102047,84203,60729
3911:2709,109491,33179,36454,114581,23011,20840,44895,12537,25811
3921:95505,82339,53089,55207,71626,57226,53764,19613,72471,57823
3929:82339,71626,57226,39574,11010,16858,83995,109997,63357,69032
3930:59387,11714,14900,11485,2578,803,2149,60527,31591,501
3934:31149,115001,102873,29058,36644,48489,83946,97130,62041,49657
3947:5905,14894,50577,59679,1101,13352,26778,87525,112888,120255
3950:1097,62175,26004,33158,702,285,40705,88273,102276,42996
3962:80536,10788,59370,15869,105644,62114,93441,15894,84706,118309
3974:12798,121609,77391,21328,66194,68771,121277,48802,121430,121601
3975:4909,33036,4933,13780,85172,76533,33489,41453,63794,4633
3988:118513,28544,26597,119028,55469,2068,30095,11394,5567,37633
4001:4259,17,302,654,76,616,58,8,866,84
4006:2168,24568,4487,11625,4018,704,10510,12175,7739,1231
4007:27850,101090,30671,71546,103680,16043,7191,76381,59545,1203
4008:20899,311,14880,32050,8011,4664,3409,67452,20067,81437
4009:28922,4299,14944,25523,79582,29039,43007,18714,100609,96654
4028:48523,23997,38427,54606,42026,46319,72681,108366,98606,42153
4031:17619,1565,8375,86530,1195,2265,2162,94656,1389,899
4035:974,56372,36606,22275,75098,80764,52162,103626,56858,117908
4053:111944,16319,30993,40269,85678,4125,63313,10758,28643,57509
4064:55521,95253,294,24392,35290,58529,41037,12015,22645,90521
4067:69145,730,55657,5387,48596,54582,5785,18749,9646,85754
4068:37739,50677,28606,121798,121740,4745,77803,100892,87795,44596
4069:113780,102276,52979,37296,51583,775,75222,21098,44113,80190
4075:118337,46965,22184,77143,22380,51550,55099,2625,96694,101382
4076:82058,34773,1435,226,47124,122659,70,92083,14085,2902
4084:21911,15615,121283,29845,6073,15769,57763,835,68739,60452
4091:120375,15454,1325,52552,18294,56895,3589,11415,5572,33817
4098:95375,4113,322,354,1681,3563,289,79177,30971,37693
4103:5080,21171,11210,20045,4075,14750,10014,4092,8861,9230
4104:5080,9230,16390,11724,5457,12253,10295,7795,22199,5729
4124:10020,10832,32637,75804,27446,87768,65008,79057,16060,72704
4132:5414,2641,11643,4991,87215,1875,4353,34000,48222,8115
4134:10884,325,34013,103843,111949,44239,84266,23092,24734,36262
4138:109477,62955,20774,77761,67837,52244,17604,55340,11252,62104
4140:47246,122370,61502,15949,85234,4293,25202,28352,27361,3413
4149:86064,120877,28689,13991,107075,52290,112809,8730,87008,119609
4158:116324,16753,2051,4940,5006,20022,40212,66304,46381,60
4164:32565,19885,75784,86828,6880,60,7346,1456,4534,2829
4167:26197,12776,7333,25733,112040,115313,5581,57030,49217,6249
4171:68178,111369,85440,2766,8321,32050,998,124,88963,73330
4177:90710,5484,5413,6593,19059,38167,5859,39539,937,75768
4179:39519,37499,2224,16097,64040,72355,21609,46324,82339,71626
4184:17089,56575,37006,99557,120255,51933,29930,54582,4227,115913
4190:15553,1171,95050,82780,3536,7409,99163,16208,53358,9172
4209:88331,1164,3361,83954,42075,74525,19715,69539,105997,76122
4210:10733,30690,28235,5753,2163,66867,60004,14550,14449,5367
4211:88132,109644,43956,37809,108187,26401,115622,23435,70538,66979
4213:83101,75285,996,58826,21798,78511,42290,12863,7882,86805
4223:66956,76076,96771,105457,92592,105790,92306,4000,2092,52112
4237:14136,5347,30074,61772,36347,4619,1463,74206,90261,4753
4242:21873,45649,23995,59506,34291,16104,3487,923,13294,4541
4248:13082,16247,2075,61489,22269,112958,39946,86333,25152,88504
4249:93,7491,36929,25439,83569,99917,35220,119475,51599,115340
4265:2776,35220,104601,42436,70717,35415,74555,17265,101434,119556
4269:85483,58916,23872,4725,60,84413,2661,3791,44709,12814
4273:2845,30629,75000,91694,21144,47429,5638,13390,10955,19997
4275:3811,5414,13512,64662,35836,13832,46283,108980,109399,3546
4277:1155,5268,7140,36711,20467,19418,104032,10770,14422,24055
4281:63694,44971,837,6593,57827,6284,18835,50037,43203,54344
4301:55229,41,92932,54582,4227,11861,5484,8040,1091,107
4303:4123,4753,1463,91554,39947,90261,36078,43831,111103,4500
4304:39633,114937,44222,23420,103695,98888,62565,56529,23445,70820
4344:51649,13969,71183,2345,67847,22292,5650,32009,14768,26339
4353:30281,1331,90948,99850,27852,30993,1585,1644,14500,34143
4357:48596,5785,18749,55657,730,5387,120582,71584,9309,66799
4365:1560,30849,32050,67452,8270,14498,998,78191,3373,176
4371:84347,51933,120255,39212,20022,24502,33347,1007,1131,28325
4372:40916,43387,101326,93622,26858,121136,94570,5725,6024,80923
4399:28544,55469,54582,4227,120429,41719,12599,5689,57652,2801
4400:7573,15963,25721,1183,31478,3447,7909,246,16092,5189
4407:84225,4991,104732,14285,5189,56948,34000,194,4353,1109
4424:18907,11653,112809,80155,19666,115565,106838,82361,52130,106550
4426:7338,101453,12115,511,17519,8901,50480,4697,41876,15006
4436:18289,113883,311,73609,4664,17015,149,408,29843,124
4453:33420,84163,8448,105276,87312,42713,26098,96957,59613,57845
4457:76889,34988,31501,7241,20822,59541,93902,23061,26150,78490
4458:16536,61590,51507,3694,88787,40513,20681,115002,38875,42567
4466:4563,3,19654,28061,269,50197,2316,20916,4541,29991
4469:55521,95253,46031,6575,46613,294,109986,93442,6078,83750
4482:5607,83876,17005,7821,19614,70710,2163,5581,1462,23333
4507:5575,61772,26889,29807,21544,1463,39013,90261,5347,47255
4514:20416,5268,43375,1155,24055,13700,36711,680,20467,15989
4517:20899,5347,1896,61772,1762,1102,91341,46980,105059,41190
4519:9246,32,4351,19220,9164,73291,49453,59706,105319,2030
4522:89,35717,19124,20039,96496,14268,49359,13341,8455,2052
4530:2469,7222,20899,66725,47037,11767,56177,99921,65615,66452
4537:1001,6353,30441,3429,57074,7166,3614,9838,7649,41378
4543:26597,33227,34500,111340,8111,31419,35146,93017,26868,66758
4562:93,90822,53565,16792,15720,5022,26932,50984,5735,17890
4578:13832,17464,28061,269,3751,6968,1357,84451,255,104736
4588:8232,6009,92932,41,1000,4722,2022,69231,6397,78424
4618:39348,10545,44991,23489,106130,10466,95360,49896,15179,27907
4633:82785,64503,105439,98271,9392,5360,8514,62909,104438,64494
4637:111807,40992,86608,95002,106663,21059,51477,34979,103447,88651
4640:5414,4536,3546,1494,20774,4353,56948,22115,20869,68076
4641:2116,20022,3969,93551,1508,5567,5533,375,1462,854
4642:100424,95564,84347,13880,33221,4963,76530,11643,1066,5567
4651:19654,3,8609,31811,47929,34066,8064,1217,42489,13225
4665:62413,149,4485,64777,73025,92099,55229,38063,119661,112144
4666:4479,122788,73444,100609,87614,107602,29417,5526,111975,9919
4682:10009,95041,45993,91896,93388,30939,16208,89372,76403,66792
4687:302,23983,2578,17464,1896,70019,7989,269,3751,4563
4692:22633,79924,12976,52860,29236,13498,17907,1762,3864,117046
4696:58621,17,302,654,76,616,58,8,866,84
4702:48169,5975,4194,2030,116342,35263,4742,66713,8691,5139
4730:48103,61772,55430,38022,20899,113055,93507,108683,96133,27985
4736:1422,2348,23464,19487,19164,62413,71055,33291,90530,78487
4745:28544,55469,120255,51933,21144,86033,103445,471,21649,56941
4749:1644,815,16319,3661,4481,7667,84071,120017,37690,79384
4751:65135,367,12332,47749,40558,43424,36210,57974,528,29290
4760:88044,875,899,1784,1195,48,2162,59411,41462,114867
4762:16390,10295,119683,25934,111612,108599,36807,16957,17819,18194
4767:6644,77570,57974,93,4342,2351,19087,47921,15171,22033
4774:99305,41190,61772,5347,1762,95175,31101,21154,119410,8688
4779:54582,4227,22630,1318,28815,2988,2903,9372,92761,2578
4788:30413,4753,2570,2447,1762,61772,62398,120,15395,32200
4789:11822,76183,118847,74280,85935,81722,4616,61929,54763,32569
4794:14628,9598,782,3103,13091,10966,85335,75804,90119,27207
4796:4622,19666,82361,52130,47164,45518,32479,55957,11485,76723
4797:109399,48783,107605,112888,58529,120255,51933,7540,37032,39296
4802:40326,14912,8896,9617,22880,49874,31714,37776,20645,102347
4816:8232,97949,112476,3884,8678,80953,98297,119129,1266,49383
4831:3,5026,269,19654,15412,2644,5312,3487,17429,16792
4834:2723,95729,405,28074,109376,7114,2622,56750,9187,72487
4852:7736,80417,12798,121609,77391,21328,66194,58291,68771,121277
4863:111944,503,49180,113055,28544,32869,55469,35065,68989,11074
4870:15583,2158,616,917,5889,2854,33386,2073,10467,8096
4875:17207,5204,22879,51511,1596,45258,1222,7172,14129,3866
4889:6247,43065,34673,14202,55657,23236,2776,6239,13842,3214
4894:50384,66437,87110,5812,7305,14155,6247,38797,5922,2373
4898:7874,36776,91124,13404,7401,62960,99100,43445,1274,61221
